dataset,gene,mean_case,mean_control,log2FC,pvalue,padj
GSE16561,ABCG4,86.34923750644985,104.64591036212055,-0.27436990581189596,3.7151040996316205e-23,5.0979890652147434e-23
GSE16561,ABCC9,82.24727103118903,99.08633498219451,-0.26577012875101524,3.808317819996811e-23,5.225294473532125e-23
GSE16561,KCNT1,99.76810284897616,64.76383589153208,0.6156726836772688,3.8808051587513197e-23,5.324135544522579e-23
GSE16561,TSPAN8,96.85117271944863,79.97493648853388,0.27311370979490857,3.941415784067826e-23,5.406661758473949e-23
GSE16561,CGN,77.81896731612252,94.18247353372847,-0.2721530992576287,4.011360951001848e-23,5.501972086275094e-23
GSE16561,CHRNA9,79.24911712804547,94.88089497040828,-0.2567578551285292,4.0847297017255196e-23,5.60195557078201e-23
GSE16561,EZH2,127.86871246374372,97.6302243042561,0.38580032007390896,4.171293894537202e-23,5.720010539110019e-23
GSE16561,KCNK1,79.17731658932473,93.94807658891291,-0.2439446417426442,4.273491696410002e-23,5.85947373520042e-23
GSE16561,MAMDC4,86.49161788082468,105.53161197150557,-0.2840648848094024,4.367648189139393e-23,5.987880306541572e-23
GSE16561,NKX2-5,73.0236764216244,88.19722059696547,-0.2690119666199863,4.415090056310843e-23,6.052220578464539e-23
GSE16561,ASTN1,99.94518932248083,84.54822550676103,0.23876232387172847,4.43573839267176e-23,6.079821542727898e-23
GSE16561,GCOM1,111.32569786139273,86.66820486890724,0.3575624129707574,4.451434941498267e-23,6.100629761838076e-23
GSE16561,DXO,178.23708192415037,140.45157966427453,0.3415608557856857,4.5021988924629655e-23,6.169486990586041e-23
GSE16561,HNF4A,94.61207452352508,113.26437724038654,-0.257110974991457,4.6964490680656147e-23,6.434928652506936e-23
GSE16561,ARID5A,140.03761959392511,189.03688256710106,-0.43019941512660065,4.7257410915033383e-23,6.474314504742685e-23
GSE16561,UGT2A1,85.63222208690543,70.27980425489679,0.281410347390436,5.012296165009635e-23,6.866103527288187e-23
GSE16561,HSPB6,102.58278771351569,83.03993063752448,0.3016374148218455,5.0186972767445805e-23,6.87407685991123e-23
GSE16561,ARHGAP35,101.1902946483992,86.55219005713532,0.2230430130074094,5.2860325469592024e-23,7.239406822639823e-23
GSE16561,ADAMTS9,82.01984620292293,96.19317302424588,-0.22739872129835992,5.2910667231491024e-23,7.245463290020646e-23
GSE16561,BDH2,77.41070010641549,96.21574026652098,-0.31013937918332185,5.32395730228843e-23,7.289659853884979e-23
GSE16561,PURA,275.52211330190494,323.8328794708844,-0.23230281250248525,5.330758130581796e-23,7.298127763234947e-23
GSE16561,FAHD2A,158.17699432360763,101.84627630641195,0.630142279803915,5.586544118522666e-23,7.647429931494437e-23
GSE16561,BUB1B,102.16025503449312,126.19469266068113,-0.3021512289321461,5.611578199708399e-23,7.680811173592319e-23
GSE16561,ESRRB,101.74625923293547,84.02244787383951,0.27317016829115215,5.623183396529881e-23,7.695806125555978e-23
GSE16561,VGLL1,88.19480575048456,115.46211317655529,-0.3848290989510481,5.6475989077635e-23,7.728327593531447e-23
GSE16561,DACT3,160.11316274502,106.33959886177682,0.58589196350407,5.883168702008112e-23,8.049757407034672e-23
GSE16561,BBC3,90.13567231945949,114.57582374519099,-0.34275187585753525,5.951019482221025e-23,8.141654730095801e-23
GSE16561,GANC,75.53963430939677,93.98351970765486,-0.311470209545933,5.96377216736448e-23,8.158159222939326e-23
GSE16561,CSPG4,108.73728301275685,87.54498103417573,0.3095713230493802,6.084819463015986e-23,8.32278471313068e-23
GSE16561,LHX2,97.7366834844823,79.52308778564047,0.29418369074056644,6.289577991524671e-23,8.601858743086582e-23
GSE16561,NPPB,84.28841677800662,72.42211429835832,0.2161351594425016,6.523641527781227e-23,8.920942294775091e-23
GSE16561,ITIH3,97.13382742726154,79.85259799793346,0.2794563975287429,6.695630324400974e-23,9.155076059033711e-23
GSE16561,GKN1,92.56633994430722,77.56774404058434,0.25205248421083787,6.731279523357418e-23,9.20275728392509e-23
GSE16561,TMEM130,85.06649795894396,73.8102930634145,0.202214984295404,6.88398073318986e-23,9.410438220007057e-23
GSE16561,ID4,84.90598124768619,69.18033608374907,0.2916917266175414,6.952332003570122e-23,9.50277770452197e-23
GSE16561,AQP8,78.09039429600527,91.25096823913903,-0.2220615665354733,6.975906726185233e-23,9.533900224464375e-23
GSE16561,LRIF1,122.9835962482931,95.46251204544687,0.36210897038586315,7.081760874167849e-23,9.677453030700693e-23
GSE16561,PHOSPHO2,83.25189328531954,65.0216266615726,0.3517704219321452,7.164317405349792e-23,9.789139441120111e-23
GSE16561,C3,108.79148654009795,85.37615751240453,0.346061145052825,7.386030787539884e-23,1.0090918490280347e-22
GSE16561,NTF3,103.30801562712449,81.72713963051736,0.33441742151712195,7.442512950475357e-23,1.0166912303481622e-22
GSE16561,TG,104.30833583266339,81.9811856979431,0.3437634626955422,7.540567189229648e-23,1.0299671944592026e-22
GSE16561,PROKR2,83.04299864082832,95.83619067859456,-0.20441868996445256,7.830669359626079e-23,1.069468926036129e-22
GSE16561,SLAMF9,109.60654502588467,86.80769534783553,0.3330174718001719,7.852183156150685e-23,1.0722834823201506e-22
GSE16561,SPON1,103.15523344065116,83.14835687152156,0.30772832557910795,7.99793896530655e-23,1.0920617537845348e-22
GSE16561,CXCL11,77.64779750800734,90.63115371367122,-0.22043181994700192,8.01014845365859e-23,1.0936027653611364e-22
GSE16561,KIF11,85.71944267024811,110.4346388129931,-0.3617703659004675,8.424851547242816e-23,1.1500883925628567e-22
GSE16561,SERPINC1,80.85361161068826,93.73120085921818,-0.21079359905687944,8.693866778435739e-23,1.1866752336997993e-22
GSE16561,FPGT,111.51161784362009,86.40830359120814,0.36423173634871275,8.941732983570987e-23,1.2203672228960818e-22
GSE16561,FAM110C,79.35147025776953,95.00022530381601,-0.25671336937753825,8.97139128016517e-23,1.2242738751692497e-22
GSE16561,DNASE1L3,93.6517807637113,122.3200345816321,-0.3817056451865296,8.979102290269949e-23,1.2251849529740316e-22
GSE16561,STAB2,83.07792591330082,70.93696431422703,0.22499380032577412,9.135096835167685e-23,1.2463265540410251e-22
GSE16561,POLA1,101.59461727896662,129.34107457738193,-0.3453367535909984,9.29542760235959e-23,1.268054818427879e-22
GSE16561,SIK2,101.84019880197427,85.97977496877047,0.24165242275692062,9.543564532288029e-23,1.3017549548073097e-22
GSE16561,KNDC1,92.50550533793236,113.50908803128114,-0.29233888818857684,9.948920098086652e-23,1.3568896899498276e-22
GSE16561,SLC25A18,79.94750504495389,92.10865143760348,-0.2019286112270874,1.0162895320172039e-22,1.3859132038023392e-22
GSE16561,CDC42BPB,107.49576811046936,83.59368666146072,0.35901686904677005,1.027702770614364e-22,1.401316041783128e-22
GSE16561,PQLC2,102.48271407709144,82.93549787434746,0.30203681044725966,1.029211142137818e-22,1.4032111841167418e-22
GSE16561,KCNA2,82.19437883948771,70.64835287363256,0.21555251497019567,1.0386765005927219e-22,1.415953078922222e-22
GSE16561,AMPD2,91.83750752079533,109.3501392345916,-0.24930875475964998,1.0541874202193214e-22,1.436932570831931e-22
GSE16561,FAM171B,93.70891402065385,118.89122373125106,-0.3401539306353446,1.07295077036725e-22,1.4623400174860276e-22
GSE16561,TRIP6,140.16764029813208,171.2639335411403,-0.2872112606899078,1.0956068812707963e-22,1.4930465049059156e-22
GSE16561,SERPINA6,83.66632743949349,93.90627249236236,-0.16471512937137578,1.1188411726350998e-22,1.5245337543351227e-22
GSE16561,MPP6,92.62781044913002,118.8843482285035,-0.3566342916736824,1.1575041808769437e-22,1.5770345191305823e-22
GSE16561,TFEC,95.19238273704661,75.80838677008525,0.32465880608551023,1.2186019708663879e-22,1.6600858188022203e-22
GSE16561,FHOD3,77.82156914804165,92.95034969941014,-0.2533080612619181,1.2520420258349082e-22,1.7054445678029621e-22
GSE16561,HSPA4L,102.01204556144323,80.75495768905927,0.3334349220761063,1.2771514572571926e-22,1.7394467915093647e-22
GSE16561,TIMELESS,149.20930191956066,123.18600034977688,0.2744716106857116,1.3277680076642827e-22,1.8081772258485076e-22
GSE16561,SLC39A8,180.15497811339677,98.64514125155911,0.8623530860550815,1.3362767829971852e-22,1.8195553573447183e-22
GSE16561,PPL,88.92063959147731,75.61023107845917,0.23111522442425572,1.3448555851774419e-22,1.8310262141067138e-22
GSE16561,RAB12,90.84725487961157,73.23244473355939,0.3071867202658485,1.418046134202706e-22,1.9304534691991538e-22
GSE16561,COX7B2,83.95230743522828,70.52417429040595,0.2482221962795572,1.4293664068453336e-22,1.9456406050644437e-22
GSE16561,NEUROG1,93.87537816429918,78.8645859928411,0.2484778140465218,1.4396186083052208e-22,1.9593705679243816e-22
GSE16561,PDE1C,89.71018166806887,72.53572247543771,0.3028192352550002,1.4455556559993169e-22,1.9672249767484094e-22
GSE16561,DHODH,76.3452004483522,94.54190212633944,-0.3048218294828132,1.4963683488584004e-22,2.0361408433500712e-22
GSE16561,SLCO2B1,96.18444978638851,70.8147956813268,0.4364443839934917,1.5042246028620653e-22,2.0465958316086077e-22
GSE16561,MOGAT1,82.23929937529446,99.76630729723644,-0.2756766059954549,1.5885308429440488e-22,2.1610516671990444e-22
GSE16561,AR,89.71700312874201,115.27630701046407,-0.35811227045784216,1.6001953472227358e-22,2.17667008689999e-22
GSE16561,ETNK2,92.1473213920605,77.18753062681564,0.2525757382440614,1.641965077103088e-22,2.2332309301605406e-22
GSE16561,HDGFRP3,108.78035905299083,83.09066982993063,0.3846023208464016,1.6844113474498637e-22,2.290698836011696e-22
GSE16561,MTUS1,87.65092006641429,105.53415705222118,-0.26510855309137643,1.7684849732685804e-22,2.4047577593561394e-22
GSE16561,MAGEH1,171.61030633350214,122.29646652412856,0.48538715346126543,1.7704019331883424e-22,2.407087988389386e-22
GSE16561,STK32C,96.39608397914925,118.25999541097708,-0.29217451445863135,1.8022151826239313e-22,2.4500608470091813e-22
GSE16561,HOXD10,84.06409462427682,69.4003599563894,0.27296749647992774,1.8071691274669878e-22,2.456513561971829e-22
GSE16561,NKX6-2,85.54249756330371,73.23740762919358,0.2212624242291034,1.8122206611130502e-22,2.4630974343709397e-22
GSE16561,KCNB2,76.55052242201033,91.54833757144935,-0.25507057540278877,1.8761193770517297e-22,2.5496533391104707e-22
GSE16561,BMP1,106.66592345131009,87.35848800802522,0.28512106874766285,1.8854456542166277e-22,2.5620337378447426e-22
GSE16561,TREM2,81.53261742171556,97.79123956483433,-0.2594187202958887,1.9800074227843977e-22,2.6902200680654105e-22
GSE16561,NSUN5,275.66318355625515,252.37408053117966,0.12686172442668628,1.9854865654504105e-22,2.69735502770747e-22
GSE16561,KCNS2,106.16234369087273,82.24192029181255,0.3644158872336921,2.0140761909208738e-22,2.7358811720424533e-22
GSE16561,PTH2R,84.99621336296656,105.58551627987588,-0.30966636539079007,2.020123115881134e-22,2.7437804330291932e-22
GSE16561,NF2,123.8653879876581,89.62624799072914,0.4623727628282699,2.051071455084342e-22,2.785495710477542e-22
GSE16561,SEBOX,117.49748504216434,87.5283095258391,0.4206456619083393,2.0944051574536184e-22,2.8440196639229695e-22
GSE16561,DCLRE1B,85.8612084257067,108.75319345817586,-0.33747898904178286,2.0951435210319831e-22,2.8446960706959877e-22
GSE16561,HCN1,81.85687171123126,99.42517304496705,-0.2774276903005799,2.2032342872571544e-22,2.9911141017440914e-22
GSE16561,MYOD1,81.27197089581023,95.6562931466686,-0.23246266228814638,2.2368013786234574e-22,3.036336710338227e-22
GSE16561,KLF16,94.54353760113878,78.6922176960418,0.261719449690722,2.247458454280567e-22,3.0504534109509624e-22
GSE16561,PRLH,74.91899246270314,90.17891978078235,-0.26423947116937263,2.267669440428209e-22,3.0775328188092174e-22
GSE16561,GP2,102.99171993811683,83.9750903429379,0.2913567665047095,2.292798347821794e-22,3.1112795366213452e-22
GSE16561,SHROOM1,79.70590055082337,97.40703544946105,-0.2860873070257622,2.311954102432006e-22,3.136914005603e-22
GSE16561,ATXN10,118.03811245181885,90.91240399865482,0.3730920773494428,2.3132201510717946e-22,3.138272205412594e-22
GSE16561,ATG13,102.01545746215655,125.30005661780403,-0.2939944559163133,2.3813442625157334e-22,3.230323910235857e-22
GSE16561,STRN,116.37670416347784,92.47384667452842,0.32851143352770734,2.3917256565465226e-22,3.244034765082173e-22
GSE16561,NPFFR1,88.6346938495084,75.10205635814293,0.23612181002196223,2.4313889847518106e-22,3.2974546980238446e-22
GSE16561,WNT7A,86.20895983536037,109.15071901793426,-0.33693064238070014,2.4867215534485204e-22,3.3721106177718655e-22
GSE16561,RHO,84.00724776330978,71.5342103920246,0.22892425601197833,2.497439017312807e-22,3.3862562010764856e-22
GSE16561,PURG,135.9534729452126,194.6098206629782,-0.5142929519427761,2.5184587017957837e-22,3.414365638649402e-22
GSE16561,NRAP,79.0745271634281,93.1240607833364,-0.23322018995401736,2.523060311339841e-22,3.420212609796801e-22
GSE16561,TCTN1,188.9786947813825,155.053868093176,0.2837935185002507,2.5949646595893575e-22,3.5172821124310417e-22
GSE16561,HAUS8,120.80940416867023,146.85490996932904,-0.27955663398675584,2.5979291792094773e-22,3.520897265768504e-22
GSE16561,MMS22L,102.0348426509264,85.1867093689399,0.2575949698294037,2.6842380264357387e-22,3.6374527890850973e-22
GSE16561,OPN1SW,81.41342811724472,95.30738056697389,-0.22476694043050327,2.6921646966441913e-22,3.6477768821334095e-22
GSE16561,BCL2L15,87.73042997981526,75.5943571391969,0.21219084986944595,2.6975854262445825e-22,3.6547035505906293e-22
GSE16561,ANXA9,89.16027977982091,76.54047446400692,0.2175424295468601,2.7418915178150985e-22,3.7143047091235076e-22
GSE16561,DDX25,85.17044059099165,69.20802932119854,0.2955570270530695,2.775246479400564e-22,3.7590589753582797e-22
GSE16561,PCDHA12,102.71544968602227,85.07087057407854,0.2690338509234466,2.854569638638157e-22,3.8660596009509793e-22
GSE16561,FSCN2,89.08764833542776,76.65796753204695,0.21419536627206945,2.9383461357054785e-22,3.979066399003725e-22
GSE16561,MSLN,75.75189085847049,128.22283210404848,-0.7515868009878952,2.9403013570370735e-22,3.981258818602171e-22
GSE16561,FGF5,99.2085238229014,83.46356116955488,0.2466042498980095,2.9819655370137676e-22,4.037211745229822e-22
GSE16561,NAT8,85.12739776213701,101.28351154828096,-0.24802944874784416,2.9929262894570353e-22,4.0515879951367043e-22
GSE16561,MPP2,78.79492308833588,94.08974674797535,-0.2529928292191786,3.0267205983728596e-22,4.0968676960828796e-22
GSE16561,DEFB1,95.67612789519279,79.22163480580973,0.2691683243745981,3.049780234095946e-22,4.1276086126334544e-22
GSE16561,HIF3A,91.551675124193,113.06092734885671,-0.3014736601303769,3.0770740280658357e-22,4.1640724075802928e-22
GSE16561,LRRTM1,93.82728913555309,80.36926594097564,0.22081831794263812,3.1127339327129585e-22,4.211848074191994e-22
GSE16561,KLHL20,168.39556809704547,138.69959740177913,0.2780682668047095,3.142198784387599e-22,4.2512312392520065e-22
GSE16561,PIK3R4,95.66801089456759,125.72010074712777,-0.39053492630934955,3.214942482187397e-22,4.349152739812746e-22
GSE16561,ODF3B,105.45446056468506,80.45083360665835,0.38623503247521024,3.252279451487653e-22,4.399159354017055e-22
GSE16561,TWIST1,114.02140753279339,143.22224993897257,-0.32639135663480556,3.3059213593281954e-22,4.471206717967466e-22
GSE16561,DNM1,75.77336568975612,93.67844530289995,-0.30243011983116447,3.458961074720991e-22,4.677656245519786e-22
GSE16561,NEFH,96.40853432571615,81.1626561721012,0.24556535558211784,3.4731320247489863e-22,4.696283693622558e-22
GSE16561,HDLBP,134.53027729648457,101.63310024052065,0.4011190937527952,3.5050507750078816e-22,4.738902286694259e-22
GSE16561,PHF8,90.78149192250453,77.29487344427247,0.22928541168808808,3.8121705532800775e-22,5.1535462405970315e-22
GSE16561,NAGS,106.7840766154313,85.99928492947522,0.30906861034138516,3.8756909586068617e-22,5.238819251240165e-22
GSE16561,FAP,82.4400879234773,101.85268343454764,-0.3017668511954032,3.9070195615501845e-22,5.280563706005677e-22
GSE16561,CNP,80.38179077923967,92.97989440460378,-0.20764611994866966,4.018164681696541e-22,5.430162976029301e-22
GSE16561,NLGN2,89.01199358685835,104.73601465868182,-0.23227770533856323,4.064546572222801e-22,5.492216816351727e-22
GSE16561,OPRD1,117.49312781752577,94.07961435024396,0.3175954336081406,4.1260398554627217e-22,5.57467342863237e-22
GSE16561,PITX3,93.34924158406959,78.86540005207644,0.24044029868199002,4.198533280691885e-22,5.671971771440115e-22
GSE16561,CSN3,87.02348945115983,73.35386430178137,0.24348084093806513,4.269474675404679e-22,5.767151452369018e-22
GSE16561,GNAO1,97.35486244033353,83.76465187235897,0.21453361303625326,4.313750874672574e-22,5.8262945257212215e-22
GSE16561,ASAH2,91.46378124407494,79.22736665227967,0.20479391817368578,4.424405894912045e-22,5.975067313144791e-22
GSE16561,ATP2A1,84.12011286506251,72.06108301093434,0.22039692433236385,4.455588518999157e-22,6.016492605025547e-22
GSE16561,EHD2,101.05870920415644,83.11159755548078,0.2790226579859851,4.501448939812121e-22,6.077725985896845e-22
GSE16561,ZFYVE27,162.84534401462562,133.52971567052657,0.2844097979939469,4.523649522645896e-22,6.107004218179234e-22
GSE16561,RTN1,91.45342010526198,111.92286119334209,-0.2885389938104141,4.898456031666627e-22,6.612245539325641e-22
GSE16561,IL22RA2,97.03004357822422,120.61119949750532,-0.3109802270774247,4.934250793014095e-22,6.65980435883733e-22
GSE16561,RC3H1,104.58945572581707,80.82934324731879,0.3677755946584747,4.997475886257156e-22,6.744371092907567e-22
GSE16561,MAML2,102.58563698526676,84.62439187479316,0.2747302334216108,5.041857118647146e-22,6.8030625613492e-22
GSE16561,TMEM260,130.9505873177885,101.89419961199212,0.3588361157647968,5.0421144361456445e-22,6.8030625613492e-22
GSE16561,EIF1,3030.428450985584,3076.100969832916,-0.021574012269210185,5.111327336607239e-22,6.895662184432758e-22
GSE16561,POU3F2,104.92644126274928,81.61276898519031,0.35862606537185737,5.120408626473977e-22,6.907126742547091e-22
GSE16561,HNF1B,94.54175124402032,79.7470221329177,0.24272226542466938,5.143352597864131e-22,6.937286491776873e-22
GSE16561,HFE2,94.5356679264881,80.66942668208647,0.2262433591087058,5.145320010851309e-22,6.939149686616213e-22
GSE16561,TIMM13,93.5457372027572,117.67210607830401,-0.3278965510776377,5.191479023692383e-22,7.000603931162909e-22
GSE16561,ADAMTS8,90.983918038526,114.7667384764441,-0.33176724942240643,5.2866802707972745e-22,7.128169105728823e-22
GSE16561,THEG,115.49535558783707,90.0757131886953,0.35513414649535807,5.373420695655889e-22,7.244298583315653e-22
GSE16561,CRYBA4,89.96196114063788,75.98980394873492,0.24059596219176113,5.463938644641632e-22,7.365493794535697e-22
GSE16561,MUM1L1,77.22606218251488,96.28900454968418,-0.31462742004649147,5.555578617623094e-22,7.488173751994883e-22
GSE16561,CALR3,83.55845700443248,98.88732737572218,-0.24035260495165905,5.951100201143981e-22,8.020370758222842e-22
GSE16561,PTPRZ1,99.25517366780237,80.89568674036714,0.29181731336067696,5.976515228032574e-22,8.05370624958845e-22
GSE16561,TMEM68,91.59792097278755,112.12890198721283,-0.2889158465100663,5.996794531478848e-22,8.080114252075676e-22
GSE16561,SHBG,84.49075386768331,100.53091196430468,-0.2480787343786334,6.114284544578394e-22,8.237483592257682e-22
GSE16561,LYNX1,85.08824947056344,94.8814573412774,-0.1554355054179665,6.135269603094663e-22,8.26481540048281e-22
GSE16561,HRK,89.1771485613889,144.1429348312408,-0.6866405499514215,6.180881278917824e-22,8.3253117078450625e-22
GSE16561,UPK1B,103.48033550926932,85.92607353578536,0.26537055037554824,6.220944470461047e-22,8.378321596306786e-22
GSE16561,ESR2,94.53310908131482,79.48901098425802,0.24720898903680222,6.225397658750115e-22,8.383365595048346e-22
GSE16561,DDC,83.19952422795936,99.8313398563685,-0.2600601328410941,6.302620795098634e-22,8.486392180436994e-22
GSE16561,KCNH1,84.1438347047528,99.46131193283729,-0.23866604778367248,6.454541637959353e-22,8.689963335426572e-22
GSE16561,HIVEP1,134.3030246577268,165.39208710651948,-0.29839273604520133,6.685372289577587e-22,8.999715016017304e-22
GSE16561,KCNA5,85.54347437985575,71.10161081669756,0.2633935494815833,6.6881495904337805e-22,9.002430294455655e-22
GSE16561,CAPZA3,78.55813054721207,93.76695551051642,-0.2523747142366912,6.865468676667034e-22,9.240056217369215e-22
GSE16561,PCGF2,82.85083128177199,98.71071866215031,-0.2499235127279007,7.0159751080235015e-22,9.441545772713522e-22
GSE16561,FGD5,82.93953228121096,95.03088669460753,-0.19414807427503752,7.038902363323312e-22,9.471323055012653e-22
GSE16561,LRCH1,96.38048920087908,76.05572344252275,0.3377306288487526,7.072150264560059e-22,9.514979125401165e-22
GSE16561,MAP3K3,97.88246922976487,122.35656406062726,-0.31904781163704254,7.251712233559924e-22,9.755456096067152e-22
GSE16561,RPL3L,103.48356323442395,67.85304255828147,0.601683691132443,7.355996137287279e-22,9.894621181599303e-22
GSE16561,SLC6A18,93.6538554352442,76.07163455373855,0.2964612825876021,7.37353888013698e-22,9.917091535631756e-22
GSE16561,RPTOR,94.78124108556872,82.40058340026644,0.19968565383295234,7.388247357398993e-22,9.935745253715102e-22
GSE16561,ITGB4,104.802086296469,87.46025259085775,0.2582668091829703,7.40708994772461e-22,9.95995367601716e-22
GSE16561,EBI3,86.91273168358374,107.89463325916732,-0.3087888349569228,7.464996403872025e-22,1.0036677917366713e-21
GSE16561,PLCD4,78.50129577651087,89.92921848795767,-0.19376557852205079,7.569729346141595e-22,1.0176335738835449e-21
GSE16561,MGAT5,108.605739922666,86.95890320658275,0.31742183260787116,7.579900137849775e-22,1.0188852030001043e-21
GSE16561,USP44,83.47711177609031,100.79000648108695,-0.26896351200301283,7.652484640018467e-22,1.0285252057032767e-21
GSE16561,ZC3H7B,97.82389885467337,81.07780307149825,0.26786785921622536,7.657339275202214e-22,1.0290608825067462e-21
GSE16561,MXRA8,73.35247668347715,86.05649041480098,-0.22757106136054292,7.730073788566969e-22,1.038717700072872e-21
GSE16561,BAG4,129.9182461655165,104.6343729042322,0.30958682374534996,8.000651836550481e-22,1.074954253904394e-21
GSE16561,TUBB3,107.54572465806173,87.56480820140767,0.293497449393488,8.495299113014844e-22,1.1412847378852822e-21
GSE16561,RMDN2,79.20912321636567,92.72238629864438,-0.22462734533798645,8.599657871246997e-22,1.1551735547752206e-21
GSE16561,POMGNT2,144.94250602729895,114.26133775936493,0.3404914627743752,8.830614312680838e-22,1.1860628865296485e-21
GSE16561,TDO2,74.74024132561043,87.56256721744774,-0.22563702502779828,8.885280974226784e-22,1.1932699559466863e-21
GSE16561,TAC1,86.07734452072583,73.4806927856258,0.22543092003552181,8.970939752466978e-22,1.2046370788042809e-21
GSE16561,FBLN1,104.19526519759216,84.5592220184734,0.2980745014958165,9.122243017721384e-22,1.224815507119162e-21
GSE16561,ACSL3,335.0034501124203,297.2354421451068,0.17202432985799712,9.341052670266207e-22,1.2540522071272354e-21
GSE16561,PRRT2,121.41917486721934,96.25131364575923,0.3320399063036858,9.394327430282535e-22,1.2610614567733306e-21
GSE16561,HOXD9,89.98210760444414,72.68130196976108,0.3042843006193859,9.467481884839704e-22,1.270737395130208e-21
GSE16561,PANK1,96.67038582169042,80.33389907861066,0.26406441857871804,9.586863987321542e-22,1.286615170280793e-21
GSE16561,SOHLH1,73.68904202305824,85.63095754746358,-0.2139860697054068,9.996765405608142e-22,1.3414743786016094e-21
GSE16561,H6PD,84.80228235531615,99.56244002542991,-0.22900363125658668,1.0001115113433272e-21,1.3419059949933527e-21
GSE16561,CWH43,82.78660182254285,107.18727532979341,-0.36873935508748257,1.0244116567179546e-21,1.3743551356443802e-21
GSE16561,GGCX,91.62927153191065,112.56297207941941,-0.2939524388273178,1.027542116294449e-21,1.3783987990305395e-21
GSE16561,DOC2B,78.94274718059584,94.040509982026,-0.24957542669133023,1.0438537786952267e-21,1.4001214990405731e-21
GSE16561,CGNL1,85.27888771995913,74.47194992763109,0.19306702903679532,1.0603890808375122e-21,1.4220705605797078e-21
GSE16561,B4GALNT1,91.07941434713199,109.59109414494769,-0.26428464797957135,1.0604579891832463e-21,1.4220705605797078e-21
GSE16561,GPD1,82.8371257457043,98.15237895163007,-0.24205813061424272,1.0778551090782618e-21,1.4452363658244476e-21
GSE16561,SV2C,89.5925866292743,77.19456170735256,0.21232472236192365,1.087215879684387e-21,1.4576226484763166e-21
GSE16561,ENC1,170.1437620192309,240.1182094110811,-0.4945318995283327,1.1070919423508222e-21,1.4841023083183614e-21
GSE16561,PLCD1,163.7686572686926,121.01383811849013,0.4333970559715108,1.1356608837779034e-21,1.5222278158041832e-21
GSE16561,RPRML,89.27346556616868,106.62139875336133,-0.25359106459177644,1.1448979636187575e-21,1.5344354031929493e-21
GSE16561,NEK3,140.32089938715754,109.15243072803703,0.3594735046280647,1.1720489087090038e-21,1.5706463476712669e-21
GSE16561,KCNK5,87.60817640953155,106.4530608006055,-0.27819484233490116,1.1781098629549328e-21,1.5785898933177955e-21
GSE16561,EML3,1026.906552916629,984.4959212095488,0.06078730961015229,1.2245680379621794e-21,1.6406551411529946e-21
GSE16561,DUSP15,93.45080396695042,111.51053686822263,-0.25242513742356504,1.2421812657437586e-21,1.6640647547993942e-21
GSE16561,ACACB,180.42962212318272,213.8319344188942,-0.24379843876182705,1.2436734658438761e-21,1.6658752838300156e-21
GSE16561,PTPN21,73.10586236974852,87.06181617481154,-0.24892892269920303,1.2715708072300653e-21,1.7030505517940506e-21
GSE16561,DACT2,92.66433586550458,75.9236617434372,0.28407238422639747,1.2965390767537716e-21,1.736294866301901e-21
GSE16561,UNC45B,88.86369848354582,75.26859192191108,0.23664937466509947,1.3135354967853221e-21,1.7588571545216553e-21
GSE16561,DEFA5,96.74176349815839,77.70265567316159,0.3125628169462464,1.3139392972888208e-21,1.7591989166889333e-21
GSE16561,FAM188B,84.98649805833375,108.10688663256462,-0.3435601198772764,1.320190863386456e-21,1.7673691366149266e-21
GSE16561,GRIN2C,91.8000674755871,114.49258258092466,-0.31560243921766523,1.385492059135111e-21,1.8545796373749546e-21
GSE16561,MYF6,85.35405157692432,69.92875432026794,0.28389325738491905,1.4606011936649139e-21,1.9548975623585673e-21
GSE16561,JPH2,115.23978248761901,95.75083712773203,0.26475785924908213,1.4777288436445714e-21,1.9775980150989345e-21
GSE16561,PGM3,107.08421399604767,85.16530248985184,0.32697688966102556,1.5184285836704391e-21,2.031835558734509e-21
GSE16561,PXDN,84.35916629162821,106.58924569497316,-0.3339158870918748,1.5691678127333075e-21,2.09949334130792e-21
GSE16561,LRRC56,87.98950155240685,113.51886411879137,-0.3638782151008644,1.5721481745401585e-21,2.103243309765e-21
GSE16561,SPRYD7,93.65542065774919,114.5939267100088,-0.2883085682013532,1.5767484960961261e-21,2.1091593924846624e-21
GSE16561,HOXC8,94.80236212147153,77.76462579230461,0.2825133855513078,1.6347675087520512e-21,2.186522316856776e-21
GSE16561,CEP164,140.28481341526907,172.71498162929413,-0.29811578122575205,1.6413775286020637e-21,2.1951153508218924e-21
GSE16561,PODNL1,103.2272379757275,82.79085441243451,0.3148676595061682,1.699920282042451e-21,2.2731514466024464e-21
GSE16561,SIX4,117.9693081957219,84.59136063915632,0.4750523464824454,1.7252221563706603e-21,2.3067248818411235e-21
GSE16561,CBLN1,78.87256435864708,96.51628533726847,-0.28794313773974584,1.739743779039552e-21,2.3258785240608934e-21
GSE16561,INVS,86.82819989549077,106.63960730143761,-0.29345289269788266,1.851612766229908e-21,2.4751576840063604e-21
GSE16561,CCKBR,88.28787089240288,73.42964023124455,0.26258694658416437,1.8910296143133427e-21,2.5275631180815317e-21
GSE16561,WIPF3,79.54901370969787,92.60779536432642,-0.21676175412175794,1.9025459515989347e-21,2.542668917932617e-21
